transaction_id,transaction_date,transaction_time,store_id,product_id,customer_id,quantity,unit_price,discount_percent,discount_amount,total_amount,payment_method,channel
TXN00008760,2023-08-06,15:30:00,ST0004,PRD00103,CUST000334,1,78.56,0,0.0,78.56,Credit Card,Online
TXN00008761,2023-09-29,15:35:00,ST0045,PRD00171,CUST000853,1,78.07,0,0.0,78.07,Gift Card,In-Store
TXN00008762,2024-03-28,17:09:00,ST0042,PRD00140,CUST000334,1,101.24,0,0.0,101.24,Cash,In-Store
TXN00008763,2024-09-16,12:11:00,ST0039,PRD00018,CUST000416,2,106.94,10,21.39,192.49,Debit Card,In-Store
TXN00008764,2024-04-18,12:40:00,ST0028,PRD00103,CUST000425,1,78.56,0,0.0,78.56,Debit Card,In-Store
TXN00008765,2024-11-09,20:16:00,ST0004,PRD00199,CUST000990,1,125.7,10,12.57,113.13,Debit Card,Online
TXN00008766,2024-08-08,16:47:00,ST0001,PRD00163,CUST000647,2,75.39,0,0.0,150.78,Debit Card,In-Store
TXN00008767,2023-07-24,18:57:00,ST0037,PRD00125,CUST000063,1,66.4,0,0.0,66.4,Debit Card,In-Store
TXN00008768,2024-09-07,17:20:00,ST0025,PRD00011,CUST001000,2,186.79,0,0.0,373.58,Debit Card,In-Store
TXN00008769,2024-03-19,10:41:00,ST0041,PRD00176,ANONYMOUS,1,162.64,10,16.26,146.38,PayPal,In-Store
TXN00008770,2024-02-24,17:50:00,ST0022,PRD00132,CUST000823,1,23.36,0,0.0,23.36,PayPal,In-Store
TXN00008771,2023-03-14,20:42:00,ST0008,PRD00121,CUST000709,1,70.28,0,0.0,70.28,Credit Card,Online
TXN00008772,2024-10-27,09:30:00,ST0045,PRD00024,CUST000055,3,109.77,0,0.0,329.31,Cash,In-Store
TXN00008773,2023-09-04,15:38:00,ST0040,PRD00029,CUST000389,3,185.56,0,0.0,556.68,Cash,In-Store
TXN00008774,2023-09-06,16:34:00,ST0033,PRD00101,CUST000315,1,29.63,0,0.0,29.63,Gift Card,In-Store
TXN00008775,2024-01-01,20:28:00,ST0049,PRD00044,CUST000194,1,92.84,30,27.85,64.99,PayPal,In-Store
TXN00008776,2023-01-19,09:32:00,ST0014,PRD00154,ANONYMOUS,2,67.88,0,0.0,135.76,Credit Card,Online
TXN00008777,2024-01-16,19:02:00,ST0005,PRD00176,CUST000792,1,162.64,50,81.32,81.32,Debit Card,In-Store
TXN00008778,2023-03-15,13:16:00,ST0039,PRD00028,CUST000752,2,94.07,10,18.81,169.33,Credit Card,In-Store
TXN00008779,2023-08-10,19:30:00,ST0043,PRD00042,ANONYMOUS,1,29.27,0,0.0,29.27,Debit Card,In-Store
TXN00008780,2023-04-10,16:01:00,ST0007,PRD00158,CUST000567,2,68.98,0,0.0,137.96,Cash,In-Store
TXN00008781,2023-12-19,17:57:00,ST0035,PRD00200,CUST000572,2,82.11,0,0.0,164.22,PayPal,Online
TXN00008782,2023-12-08,17:21:00,ST0009,PRD00047,CUST000086,1,31.44,0,0.0,31.44,Cash,In-Store
TXN00008783,2024-07-15,17:03:00,ST0046,PRD00176,ANONYMOUS,2,162.64,30,97.58,227.7,Credit Card,In-Store
TXN00008784,2023-01-20,11:28:00,ST0037,PRD00069,CUST000332,1,134.62,10,13.46,121.16,Cash,In-Store
TXN00008785,2024-06-08,13:19:00,ST0001,PRD00200,CUST000634,3,82.11,0,0.0,246.33,Cash,In-Store
TXN00008786,2024-04-20,15:20:00,ST0014,PRD00178,CUST000310,4,29.48,0,0.0,117.92,Credit Card,In-Store
TXN00008787,2023-11-20,18:00:00,ST0046,PRD00115,CUST000916,1,70.19,0,0.0,70.19,Credit Card,In-Store
TXN00008788,2023-02-14,13:01:00,ST0033,PRD00181,CUST000670,1,147.19,10,14.72,132.47,Credit Card,Online
TXN00008789,2023-01-08,09:47:00,ST0048,PRD00079,ANONYMOUS,1,97.17,30,29.15,68.02,Credit Card,In-Store
TXN00008790,2024-10-07,17:44:00,ST0035,PRD00084,CUST000369,2,192.18,0,0.0,384.36,PayPal,In-Store
TXN00008791,2023-02-26,16:17:00,ST0007,PRD00086,CUST000715,1,60.61,0,0.0,60.61,Credit Card,In-Store
TXN00008792,2024-07-18,16:56:00,ST0019,PRD00068,CUST000449,3,145.17,0,0.0,435.51,Credit Card,In-Store
TXN00008793,2024-03-14,10:34:00,ST0025,PRD00191,CUST000345,1,137.64,10,13.76,123.88,Debit Card,In-Store
TXN00008794,2024-02-02,13:20:00,ST0018,PRD00156,CUST000702,1,51.48,0,0.0,51.48,Credit Card,Online
TXN00008795,2024-09-15,11:49:00,ST0006,PRD00157,ANONYMOUS,3,46.5,0,0.0,139.5,Debit Card,Online
TXN00008796,2024-01-23,11:27:00,ST0027,PRD00126,CUST000246,1,64.06,30,19.22,44.84,Credit Card,In-Store
TXN00008797,2023-03-14,15:57:00,ST0039,PRD00155,ANONYMOUS,3,121.77,0,0.0,365.31,PayPal,In-Store
TXN00008798,2023-11-18,16:26:00,ST0040,PRD00002,CUST000146,1,34.98,10,3.5,31.48,Credit Card,Online
TXN00008799,2024-10-02,20:43:00,ST0012,PRD00196,CUST000279,1,36.58,0,0.0,36.58,Credit Card,In-Store
TXN00008800,2024-01-01,17:43:00,ST0041,PRD00080,CUST000128,1,130.14,50,65.07,65.07,Cash,In-Store
TXN00008801,2023-01-06,19:54:00,ST0033,PRD00002,CUST000411,3,34.98,0,0.0,104.94,Debit Card,In-Store
TXN00008802,2023-07-29,11:26:00,ST0004,PRD00022,CUST000285,2,81.55,20,32.62,130.48,Credit Card,In-Store
TXN00008803,2023-12-07,10:41:00,ST0045,PRD00157,CUST000263,1,46.5,0,0.0,46.5,Credit Card,In-Store
TXN00008804,2024-05-03,19:22:00,ST0033,PRD00087,CUST000040,1,178.69,0,0.0,178.69,Cash,In-Store
TXN00008805,2024-10-03,16:15:00,ST0004,PRD00144,CUST000121,1,61.5,10,6.15,55.35,Credit Card,In-Store
TXN00008806,2024-06-24,12:06:00,ST0011,PRD00170,CUST000857,2,72.1,0,0.0,144.2,Gift Card,In-Store
TXN00008807,2023-08-22,12:35:00,ST0046,PRD00101,CUST000209,1,29.63,10,2.96,26.67,Credit Card,In-Store
TXN00008808,2024-03-07,10:35:00,ST0022,PRD00128,CUST000548,2,98.33,10,19.67,176.99,Cash,In-Store
TXN00008809,2023-04-01,15:56:00,ST0041,PRD00109,CUST000495,4,63.77,10,25.51,229.57,Cash,Online
TXN00008810,2023-04-08,18:20:00,ST0009,PRD00068,CUST000503,1,145.17,0,0.0,145.17,Cash,Online
TXN00008811,2023-11-17,10:11:00,ST0025,PRD00108,ANONYMOUS,1,64.42,10,6.44,57.98,Credit Card,In-Store
TXN00008812,2024-09-21,20:49:00,ST0016,PRD00109,CUST000446,1,63.77,0,0.0,63.77,Cash,Online
TXN00008813,2023-01-18,18:12:00,ST0041,PRD00180,CUST000934,2,131.83,50,131.83,131.83,Cash,In-Store
TXN00008814,2024-12-07,11:37:00,ST0042,PRD00024,ANONYMOUS,1,109.77,0,0.0,109.77,Debit Card,In-Store
TXN00008815,2024-07-12,16:12:00,ST0010,PRD00180,CUST000612,2,131.83,30,79.1,184.56,Credit Card,In-Store
TXN00008816,2023-08-19,18:44:00,ST0001,PRD00087,CUST000656,1,178.69,0,0.0,178.69,Credit Card,In-Store
TXN00008817,2023-01-28,13:56:00,ST0014,PRD00157,CUST000699,4,46.5,30,55.8,130.2,Credit Card,In-Store
TXN00008818,2024-04-18,10:54:00,ST0050,PRD00178,CUST000719,1,29.48,10,2.95,26.53,Credit Card,In-Store
TXN00008819,2024-02-05,18:17:00,ST0034,PRD00077,CUST000941,1,52.58,0,0.0,52.58,Credit Card,Online
TXN00008820,2024-04-18,09:40:00,ST0003,PRD00047,CUST000906,2,31.44,10,6.29,56.59,Credit Card,Online
TXN00008821,2024-04-25,20:12:00,ST0046,PRD00018,ANONYMOUS,1,106.94,0,0.0,106.94,Credit Card,In-Store
TXN00008822,2024-03-20,10:24:00,ST0002,PRD00092,CUST000488,2,108.16,10,21.63,194.69,Credit Card,Online
TXN00008823,2023-07-09,17:39:00,ST0001,PRD00156,CUST000201,1,51.48,10,5.15,46.33,PayPal,In-Store
TXN00008824,2023-08-07,12:51:00,ST0035,PRD00081,ANONYMOUS,2,54.59,0,0.0,109.18,Debit Card,In-Store
TXN00008825,2024-07-27,10:36:00,ST0011,PRD00133,CUST000234,2,149.52,50,149.52,149.52,Cash,In-Store
TXN00008826,2024-10-16,17:12:00,ST0033,PRD00150,CUST000511,1,70.22,0,0.0,70.22,Credit Card,Online
TXN00008827,2024-11-01,20:15:00,ST0024,PRD00171,CUST000980,1,78.07,10,7.81,70.26,Debit Card,In-Store
TXN00008828,2024-02-12,20:16:00,ST0017,PRD00033,CUST000474,1,48.12,0,0.0,48.12,Cash,Online
TXN00008829,2024-08-02,19:02:00,ST0050,PRD00076,CUST000808,2,72.1,0,0.0,144.2,Debit Card,In-Store
TXN00008830,2024-07-23,18:42:00,ST0018,PRD00163,CUST000709,1,75.39,50,37.7,37.69,Debit Card,In-Store
TXN00008831,2023-05-22,18:31:00,ST0019,PRD00122,CUST000706,1,115.56,0,0.0,115.56,Credit Card,In-Store
TXN00008832,2023-10-28,09:06:00,ST0046,PRD00033,CUST000810,3,48.12,0,0.0,144.36,Cash,In-Store
TXN00008833,2024-06-29,17:56:00,ST0018,PRD00013,CUST000184,1,131.98,0,0.0,131.98,Debit Card,In-Store
TXN00008834,2023-03-09,14:43:00,ST0001,PRD00013,CUST000672,1,131.98,0,0.0,131.98,PayPal,Online
TXN00008835,2023-09-11,09:37:00,ST0017,PRD00077,CUST000901,1,52.58,10,5.26,47.32,Cash,Online
TXN00008836,2023-03-15,09:12:00,ST0020,PRD00091,CUST000974,1,106.04,0,0.0,106.04,Cash,In-Store
TXN00008837,2024-01-09,11:45:00,ST0020,PRD00013,CUST000167,3,131.98,10,39.59,356.35,Credit Card,Online
TXN00008838,2024-12-25,12:26:00,ST0017,PRD00033,CUST000943,1,48.12,0,0.0,48.12,Cash,Online
TXN00008839,2024-01-09,12:35:00,ST0017,PRD00008,CUST000824,1,31.01,0,0.0,31.01,Debit Card,In-Store
TXN00008840,2023-08-22,10:59:00,ST0033,PRD00084,CUST000716,2,192.18,0,0.0,384.36,Credit Card,In-Store
TXN00008841,2023-11-14,13:03:00,ST0010,PRD00078,CUST000804,1,81.73,0,0.0,81.73,Debit Card,In-Store
TXN00008842,2024-05-12,11:34:00,ST0041,PRD00172,CUST000233,2,106.8,0,0.0,213.6,Credit Card,In-Store
TXN00008843,2023-04-17,19:17:00,ST0046,PRD00101,CUST000796,1,29.63,0,0.0,29.63,Credit Card,Online
TXN00008844,2023-05-06,10:09:00,ST0033,PRD00184,CUST000878,1,38.21,0,0.0,38.21,Credit Card,In-Store
TXN00008845,2023-03-25,11:31:00,ST0005,PRD00002,CUST000941,2,34.98,0,0.0,69.96,Credit Card,In-Store
TXN00008846,2023-03-14,16:24:00,ST0016,PRD00101,ANONYMOUS,2,29.63,0,0.0,59.26,Credit Card,Online
TXN00008847,2023-11-25,19:31:00,ST0017,PRD00005,ANONYMOUS,3,137.0,0,0.0,411.0,Cash,In-Store
TXN00008848,2023-02-01,19:57:00,ST0025,PRD00175,CUST000158,2,139.23,0,0.0,278.46,Credit Card,Online
TXN00008849,2024-08-01,09:18:00,ST0037,PRD00024,CUST000924,2,109.77,0,0.0,219.54,Debit Card,Online
TXN00008850,2023-11-10,18:31:00,ST0033,PRD00044,CUST000105,1,92.84,0,0.0,92.84,PayPal,In-Store
TXN00008851,2024-03-04,14:44:00,ST0048,PRD00087,CUST000591,3,178.69,0,0.0,536.07,Debit Card,Online
TXN00008852,2023-11-18,19:58:00,ST0039,PRD00069,CUST000758,1,134.62,10,13.46,121.16,Cash,In-Store
TXN00008853,2023-09-02,10:27:00,ST0016,PRD00200,ANONYMOUS,1,82.11,0,0.0,82.11,Cash,In-Store
TXN00008854,2024-05-02,20:01:00,ST0030,PRD00121,ANONYMOUS,1,70.28,0,0.0,70.28,PayPal,In-Store
TXN00008855,2024-02-21,19:29:00,ST0001,PRD00144,CUST000617,1,61.5,0,0.0,61.5,Cash,In-Store
TXN00008856,2023-09-09,13:09:00,ST0009,PRD00038,ANONYMOUS,2,138.1,0,0.0,276.2,Debit Card,Online
TXN00008857,2023-07-10,16:05:00,ST0033,PRD00013,CUST000820,1,131.98,30,39.59,92.39,Credit Card,Online
TXN00008858,2023-12-02,09:20:00,ST0019,PRD00090,CUST000595,1,60.5,0,0.0,60.5,Debit Card,Online
TXN00008859,2023-03-06,09:38:00,ST0006,PRD00199,CUST000119,2,125.7,10,25.14,226.26,Credit Card,Online
TXN00008860,2024-02-07,13:49:00,ST0010,PRD00079,CUST000181,1,97.17,0,0.0,97.17,Credit Card,In-Store
TXN00008861,2023-08-23,17:44:00,ST0024,PRD00108,CUST000333,2,64.42,0,0.0,128.84,Credit Card,Online
TXN00008862,2023-09-07,20:11:00,ST0014,PRD00033,CUST000211,1,48.12,10,4.81,43.31,Credit Card,Online
TXN00008863,2023-01-03,20:10:00,ST0042,PRD00147,CUST000891,3,84.65,20,50.79,203.16,PayPal,In-Store
TXN00008864,2023-08-13,10:46:00,ST0042,PRD00014,CUST000075,2,77.17,0,0.0,154.34,Debit Card,Online
TXN00008865,2023-10-05,20:35:00,ST0009,PRD00173,CUST000726,2,99.89,0,0.0,199.78,Credit Card,In-Store
TXN00008866,2024-10-29,13:04:00,ST0020,PRD00068,CUST000247,1,145.17,0,0.0,145.17,Debit Card,In-Store
TXN00008867,2024-07-27,17:57:00,ST0028,PRD00143,CUST000583,4,27.78,0,0.0,111.12,PayPal,In-Store
TXN00008868,2024-06-17,18:22:00,ST0017,PRD00096,CUST000080,2,72.64,0,0.0,145.28,Credit Card,In-Store
TXN00008869,2023-09-15,11:26:00,ST0030,PRD00077,CUST000443,1,52.58,0,0.0,52.58,Credit Card,In-Store
TXN00008870,2023-11-21,19:56:00,ST0012,PRD00134,CUST000137,1,125.36,0,0.0,125.36,PayPal,Online
TXN00008871,2023-05-18,11:26:00,ST0035,PRD00133,CUST000264,1,149.52,10,14.95,134.57,PayPal,In-Store
TXN00008872,2023-05-08,11:13:00,ST0030,PRD00086,CUST000284,2,60.61,10,12.12,109.1,Cash,In-Store
TXN00008873,2023-07-06,15:39:00,ST0004,PRD00007,ANONYMOUS,2,47.31,20,18.92,75.7,Credit Card,In-Store
TXN00008874,2023-11-20,12:02:00,ST0011,PRD00155,CUST000745,2,121.77,10,24.35,219.19,Debit Card,In-Store
TXN00008875,2024-08-10,13:21:00,ST0011,PRD00081,CUST000523,2,54.59,0,0.0,109.18,Debit Card,In-Store
TXN00008876,2024-10-09,14:06:00,ST0006,PRD00129,ANONYMOUS,1,103.12,0,0.0,103.12,Credit Card,Online
TXN00008877,2024-05-24,17:03:00,ST0041,PRD00154,ANONYMOUS,1,67.88,0,0.0,67.88,Debit Card,In-Store
TXN00008878,2023-06-16,11:07:00,ST0008,PRD00004,ANONYMOUS,2,140.31,0,0.0,280.62,PayPal,In-Store
TXN00008879,2023-08-04,12:05:00,ST0043,PRD00152,CUST000326,2,37.8,10,7.56,68.04,Debit Card,In-Store
TXN00008880,2024-12-23,15:24:00,ST0050,PRD00021,CUST000774,1,49.14,0,0.0,49.14,Gift Card,Online
TXN00008881,2023-10-11,17:43:00,ST0004,PRD00059,CUST000560,1,25.97,0,0.0,25.97,PayPal,In-Store
TXN00008882,2023-09-21,14:03:00,ST0018,PRD00034,ANONYMOUS,1,100.36,0,0.0,100.36,Credit Card,In-Store
TXN00008883,2024-01-27,16:56:00,ST0028,PRD00081,CUST000889,3,54.59,50,81.89,81.88,Credit Card,Online
TXN00008884,2023-06-26,16:07:00,ST0010,PRD00061,CUST000205,1,38.6,10,3.86,34.74,Debit Card,In-Store
TXN00008885,2023-11-22,15:38:00,ST0050,PRD00134,CUST000843,2,125.36,0,0.0,250.72,Credit Card,In-Store
TXN00008886,2024-12-07,12:17:00,ST0007,PRD00086,CUST000639,4,60.61,0,0.0,242.44,Debit Card,Online
TXN00008887,2024-04-07,11:45:00,ST0046,PRD00168,CUST000628,2,67.58,0,0.0,135.16,Debit Card,Online
TXN00008888,2023-07-21,16:28:00,ST0004,PRD00019,CUST000583,1,75.71,10,7.57,68.14,PayPal,In-Store
TXN00008889,2024-10-11,16:44:00,ST0005,PRD00091,CUST000550,1,106.04,0,0.0,106.04,Debit Card,In-Store
TXN00008890,2023-06-22,10:43:00,ST0016,PRD00150,CUST000648,1,70.22,0,0.0,70.22,PayPal,In-Store
TXN00008891,2023-01-29,11:27:00,ST0050,PRD00004,ANONYMOUS,2,140.31,50,140.31,140.31,Credit Card,In-Store
TXN00008892,2023-02-14,15:07:00,ST0007,PRD00065,CUST000799,3,44.71,0,0.0,134.13,PayPal,In-Store
TXN00008893,2023-01-17,12:14:00,ST0025,PRD00200,CUST000524,1,82.11,20,16.42,65.69,Credit Card,In-Store
TXN00008894,2023-07-25,10:44:00,ST0043,PRD00130,CUST000068,3,36.4,10,10.92,98.28,Debit Card,Online
TXN00008895,2023-11-19,15:31:00,ST0016,PRD00155,CUST000005,2,121.77,0,0.0,243.54,Cash,In-Store
TXN00008896,2023-03-03,14:20:00,ST0050,PRD00032,CUST000769,2,111.36,10,22.27,200.45,Credit Card,In-Store
TXN00008897,2024-12-10,09:22:00,ST0001,PRD00106,CUST000874,2,60.32,10,12.06,108.58,Credit Card,Online
TXN00008898,2023-12-24,13:08:00,ST0025,PRD00070,CUST000507,1,150.8,0,0.0,150.8,Credit Card,In-Store
TXN00008899,2024-04-20,15:41:00,ST0040,PRD00139,CUST000334,1,62.09,0,0.0,62.09,Credit Card,In-Store
TXN00008900,2023-04-19,11:17:00,ST0030,PRD00157,CUST000133,1,46.5,0,0.0,46.5,Cash,Online
TXN00008901,2024-07-04,18:01:00,ST0004,PRD00136,CUST000930,1,124.47,10,12.45,112.02,Gift Card,In-Store
TXN00008902,2024-01-19,20:34:00,ST0014,PRD00184,ANONYMOUS,1,38.21,50,19.1,19.11,Debit Card,In-Store
TXN00008903,2024-08-29,11:25:00,ST0045,PRD00013,CUST000249,1,131.98,0,0.0,131.98,Cash,In-Store
TXN00008904,2023-08-02,18:20:00,ST0022,PRD00071,CUST000867,1,73.07,0,0.0,73.07,PayPal,In-Store
TXN00008905,2023-03-14,18:57:00,ST0030,PRD00100,CUST000294,1,61.09,0,0.0,61.09,Credit Card,Online
TXN00008906,2024-11-01,17:41:00,ST0034,PRD00129,CUST000137,1,103.12,0,0.0,103.12,Debit Card,In-Store
TXN00008907,2024-01-18,19:42:00,ST0037,PRD00076,CUST000246,3,72.1,20,43.26,173.04,Credit Card,In-Store
TXN00008908,2023-04-29,17:58:00,ST0004,PRD00086,CUST000628,2,60.61,0,0.0,121.22,Gift Card,Online
TXN00008909,2023-01-30,12:50:00,ST0043,PRD00165,CUST000599,1,27.68,50,13.84,13.84,PayPal,In-Store
TXN00008910,2024-04-11,19:33:00,ST0043,PRD00009,CUST000804,1,39.15,10,3.92,35.23,Credit Card,In-Store
TXN00008911,2023-11-05,20:45:00,ST0017,PRD00115,CUST000905,2,70.19,10,14.04,126.34,Credit Card,In-Store
TXN00008912,2023-12-21,14:46:00,ST0006,PRD00027,CUST000500,3,76.61,0,0.0,229.83,Credit Card,Online
TXN00008913,2024-04-01,09:58:00,ST0025,PRD00192,CUST000437,1,134.76,0,0.0,134.76,PayPal,In-Store
TXN00008914,2023-06-16,19:41:00,ST0030,PRD00130,CUST000711,1,36.4,0,0.0,36.4,Debit Card,In-Store
TXN00008915,2024-11-04,18:12:00,ST0042,PRD00039,CUST000369,3,47.42,0,0.0,142.26,Gift Card,In-Store
TXN00008916,2024-07-20,14:12:00,ST0027,PRD00121,CUST000157,2,70.28,50,70.28,70.28,Debit Card,In-Store
TXN00008917,2024-04-28,18:23:00,ST0046,PRD00114,CUST000229,3,31.91,0,0.0,95.73,Cash,In-Store
TXN00008918,2023-12-09,10:18:00,ST0019,PRD00148,ANONYMOUS,2,56.57,0,0.0,113.14,Credit Card,In-Store
TXN00008919,2023-02-17,10:43:00,ST0046,PRD00180,CUST000796,2,131.83,10,26.37,237.29,Credit Card,In-Store
TXN00008920,2024-03-05,17:07:00,ST0019,PRD00174,ANONYMOUS,2,124.25,10,24.85,223.65,Credit Card,In-Store
TXN00008921,2024-11-30,11:51:00,ST0049,PRD00155,CUST000331,2,121.77,10,24.35,219.19,Cash,Online
TXN00008922,2023-08-05,17:23:00,ST0037,PRD00072,CUST000017,2,118.45,0,0.0,236.9,Credit Card,In-Store
TXN00008923,2024-10-25,14:44:00,ST0042,PRD00122,CUST000624,1,115.56,10,11.56,104.0,Gift Card,In-Store
TXN00008924,2024-11-03,16:37:00,ST0033,PRD00026,ANONYMOUS,2,144.89,0,0.0,289.78,Credit Card,In-Store
TXN00008925,2023-09-05,17:05:00,ST0049,PRD00155,ANONYMOUS,1,121.77,0,0.0,121.77,Debit Card,In-Store
TXN00008926,2024-05-07,10:55:00,ST0010,PRD00182,CUST000623,1,83.74,10,8.37,75.37,Debit Card,In-Store
TXN00008927,2023-01-10,11:06:00,ST0041,PRD00129,CUST000025,2,103.12,50,103.12,103.12,PayPal,In-Store
TXN00008928,2023-04-26,09:06:00,ST0006,PRD00192,CUST000832,1,134.76,10,13.48,121.28,Debit Card,Online
TXN00008929,2023-10-18,20:11:00,ST0002,PRD00091,CUST000602,2,106.04,0,0.0,212.08,Gift Card,In-Store
TXN00008930,2023-10-12,16:08:00,ST0006,PRD00115,CUST000744,1,70.19,0,0.0,70.19,Cash,In-Store
TXN00008931,2023-08-03,15:46:00,ST0037,PRD00186,CUST000389,1,146.39,10,14.64,131.75,Debit Card,In-Store
TXN00008932,2024-09-07,11:23:00,ST0010,PRD00154,CUST000344,4,67.88,0,0.0,271.52,Cash,In-Store
TXN00008933,2023-02-07,12:47:00,ST0046,PRD00155,ANONYMOUS,1,121.77,0,0.0,121.77,Credit Card,In-Store
TXN00008934,2023-12-06,19:14:00,ST0009,PRD00155,ANONYMOUS,1,121.77,10,12.18,109.59,Debit Card,In-Store
TXN00008935,2023-07-30,13:41:00,ST0049,PRD00020,CUST000869,4,178.42,50,356.84,356.84,Credit Card,Online
TXN00008936,2024-09-04,09:59:00,ST0048,PRD00061,CUST000010,1,38.6,0,0.0,38.6,Debit Card,Online
TXN00008937,2023-09-04,13:03:00,ST0027,PRD00139,ANONYMOUS,2,62.09,10,12.42,111.76,Debit Card,Online
TXN00008938,2024-12-09,12:39:00,ST0049,PRD00025,CUST000165,1,75.68,0,0.0,75.68,Debit Card,In-Store
TXN00008939,2023-05-08,20:01:00,ST0037,PRD00075,CUST000400,1,103.12,0,0.0,103.12,Debit Card,Online
TXN00008940,2023-02-17,17:26:00,ST0011,PRD00132,ANONYMOUS,2,23.36,0,0.0,46.72,PayPal,Online
TXN00008941,2023-03-22,19:40:00,ST0050,PRD00038,CUST000587,1,138.1,0,0.0,138.1,Cash,In-Store
TXN00008942,2024-08-10,11:05:00,ST0043,PRD00019,CUST000008,2,75.71,0,0.0,151.42,Debit Card,In-Store
TXN00008943,2023-04-30,14:48:00,ST0004,PRD00092,CUST000531,4,108.16,0,0.0,432.64,Credit Card,In-Store
TXN00008944,2023-07-31,09:28:00,ST0035,PRD00106,CUST000774,1,60.32,20,12.06,48.26,Debit Card,In-Store
TXN00008945,2023-10-16,18:55:00,ST0024,PRD00125,ANONYMOUS,1,66.4,0,0.0,66.4,Debit Card,In-Store
TXN00008946,2024-12-27,19:46:00,ST0019,PRD00028,CUST000537,2,94.07,0,0.0,188.14,Debit Card,Online
TXN00008947,2023-05-28,18:51:00,ST0035,PRD00003,ANONYMOUS,2,122.23,0,0.0,244.46,Credit Card,In-Store
TXN00008948,2023-01-18,09:48:00,ST0008,PRD00196,CUST000924,2,36.58,20,14.63,58.53,Cash,In-Store
TXN00008949,2023-04-30,13:07:00,ST0006,PRD00078,ANONYMOUS,2,81.73,0,0.0,163.46,Credit Card,In-Store
TXN00008950,2024-10-06,16:53:00,ST0009,PRD00055,CUST000432,1,138.74,0,0.0,138.74,Credit Card,In-Store
TXN00008951,2023-06-21,14:59:00,ST0003,PRD00162,CUST000161,1,165.74,0,0.0,165.74,Credit Card,In-Store
TXN00008952,2024-06-06,12:47:00,ST0030,PRD00058,CUST000884,2,28.88,0,0.0,57.76,Debit Card,Online
TXN00008953,2024-01-24,19:29:00,ST0006,PRD00189,CUST000052,1,82.34,0,0.0,82.34,Debit Card,In-Store
TXN00008954,2023-10-09,11:06:00,ST0050,PRD00132,CUST000195,3,23.36,0,0.0,70.08,PayPal,In-Store
TXN00008955,2024-01-14,13:20:00,ST0014,PRD00038,CUST000906,2,138.1,20,55.24,220.96,Debit Card,Online
TXN00008956,2024-05-29,11:24:00,ST0018,PRD00173,CUST000624,2,99.89,0,0.0,199.78,Debit Card,In-Store
TXN00008957,2023-10-22,16:25:00,ST0011,PRD00058,CUST000006,1,28.88,10,2.89,25.99,Debit Card,Online
TXN00008958,2023-11-20,10:10:00,ST0025,PRD00184,CUST000137,2,38.21,0,0.0,76.42,Cash,In-Store
TXN00008959,2023-10-02,14:05:00,ST0050,PRD00092,CUST000293,3,108.16,10,32.45,292.03,Credit Card,In-Store
TXN00008960,2024-07-12,17:46:00,ST0024,PRD00185,CUST000643,3,131.63,30,118.47,276.42,PayPal,In-Store
TXN00008961,2024-04-30,12:01:00,ST0033,PRD00148,CUST000987,2,56.57,0,0.0,113.14,Credit Card,In-Store
TXN00008962,2023-12-22,15:16:00,ST0012,PRD00028,ANONYMOUS,1,94.07,0,0.0,94.07,Cash,Online
TXN00008963,2023-05-17,20:40:00,ST0049,PRD00132,CUST000555,2,23.36,0,0.0,46.72,Debit Card,In-Store
TXN00008964,2023-04-03,14:06:00,ST0016,PRD00018,CUST000643,1,106.94,0,0.0,106.94,Gift Card,In-Store
TXN00008965,2024-09-16,12:36:00,ST0040,PRD00055,CUST000286,1,138.74,0,0.0,138.74,Credit Card,Online
TXN00008966,2023-12-23,10:08:00,ST0045,PRD00061,CUST000695,1,38.6,0,0.0,38.6,Credit Card,In-Store
TXN00008967,2024-04-03,18:58:00,ST0019,PRD00013,CUST000433,1,131.98,0,0.0,131.98,Credit Card,In-Store
TXN00008968,2024-11-09,18:15:00,ST0025,PRD00059,CUST000553,1,25.97,0,0.0,25.97,Cash,Online
TXN00008969,2023-07-25,10:30:00,ST0003,PRD00020,ANONYMOUS,3,178.42,10,53.53,481.73,Debit Card,Online
TXN00008970,2023-05-15,12:55:00,ST0010,PRD00005,CUST000128,2,137.0,0,0.0,274.0,Debit Card,In-Store
TXN00008971,2024-06-11,18:54:00,ST0006,PRD00028,ANONYMOUS,3,94.07,0,0.0,282.21,PayPal,Online
TXN00008972,2023-10-27,19:18:00,ST0050,PRD00132,CUST000397,1,23.36,10,2.34,21.02,Debit Card,Online
TXN00008973,2024-12-18,09:11:00,ST0017,PRD00014,CUST000193,2,77.17,0,0.0,154.34,Credit Card,In-Store
TXN00008974,2023-10-10,13:44:00,ST0001,PRD00144,CUST000904,1,61.5,0,0.0,61.5,Credit Card,In-Store
TXN00008975,2023-04-28,16:33:00,ST0003,PRD00140,CUST000237,1,101.24,0,0.0,101.24,Debit Card,In-Store
TXN00008976,2024-10-21,15:52:00,ST0006,PRD00021,CUST000476,2,49.14,0,0.0,98.28,Credit Card,In-Store
TXN00008977,2023-05-24,17:27:00,ST0003,PRD00150,CUST000396,1,70.22,0,0.0,70.22,Credit Card,In-Store
TXN00008978,2023-03-25,16:52:00,ST0042,PRD00071,CUST000277,1,73.07,0,0.0,73.07,Cash,In-Store
